sample-id,absolute-filepath,direction
323,/data03/bio/rogachev_human/stool/323_S16_R2_001.fastq.gz,reverse
324,/data03/bio/rogachev_human/stool/324_S17_R1_001.fastq.gz,forward
324,/data03/bio/rogachev_human/stool/324_S17_R2_001.fastq.gz,reverse
325,/data03/bio/rogachev_human/stool/325_S32_R1_001.fastq.gz,forward
325,/data03/bio/rogachev_human/stool/325_S32_R2_001.fastq.gz,reverse
326,/data03/bio/rogachev_human/stool/326_S33_R1_001.fastq.gz,forward
326,/data03/bio/rogachev_human/stool/326_S33_R2_001.fastq.gz,reverse
327,/data03/bio/rogachev_human/stool/327_S18_R1_001.fastq.gz,forward
327,/data03/bio/rogachev_human/stool/327_S18_R2_001.fastq.gz,reverse
328,/data03/bio/rogachev_human/stool/328_S19_R1_001.fastq.gz,forward
328,/data03/bio/rogachev_human/stool/328_S19_R2_001.fastq.gz,reverse
329,/data03/bio/rogachev_human/stool/329_S34_R1_001.fastq.gz,forward
329,/data03/bio/rogachev_human/stool/329_S34_R2_001.fastq.gz,reverse
33,/data03/bio/rogachev_human/stool/33_S6_R1_001.fastq.gz,forward
33,/data03/bio/rogachev_human/stool/33_S6_R2_001.fastq.gz,reverse
330,/data03/bio/rogachev_human/stool/330_S20_R1_001.fastq.gz,forward
330,/data03/bio/rogachev_human/stool/330_S20_R2_001.fastq.gz,reverse
331,/data03/bio/rogachev_human/stool/331_S21_R1_001.fastq.gz,forward
331,/data03/bio/rogachev_human/stool/331_S21_R2_001.fastq.gz,reverse
332,/data03/bio/rogachev_human/stool/332_S22_R1_001.fastq.gz,forward
332,/data03/bio/rogachev_human/stool/332_S22_R2_001.fastq.gz,reverse
334,/data03/bio/rogachev_human/stool/334_S23_R1_001.fastq.gz,forward
334,/data03/bio/rogachev_human/stool/334_S23_R2_001.fastq.gz,reverse
335,/data03/bio/rogachev_human/stool/335_S24_R1_001.fastq.gz,forward
335,/data03/bio/rogachev_human/stool/335_S24_R2_001.fastq.gz,reverse
337,/data03/bio/rogachev_human/stool/337_S25_R1_001.fastq.gz,forward
337,/data03/bio/rogachev_human/stool/337_S25_R2_001.fastq.gz,reverse
338,/data03/bio/rogachev_human/stool/338_S26_R1_001.fastq.gz,forward
338,/data03/bio/rogachev_human/stool/338_S26_R2_001.fastq.gz,reverse
339,/data03/bio/rogachev_human/stool/339_S27_R1_001.fastq.gz,forward
339,/data03/bio/rogachev_human/stool/339_S27_R2_001.fastq.gz,reverse
34,/data03/bio/rogachev_human/stool/34_S7_R1_001.fastq.gz,forward
34,/data03/bio/rogachev_human/stool/34_S7_R2_001.fastq.gz,reverse
340,/data03/bio/rogachev_human/stool/340_S28_R1_001.fastq.gz,forward
340,/data03/bio/rogachev_human/stool/340_S28_R2_001.fastq.gz,reverse
342,/data03/bio/rogachev_human/stool/342_S29_R1_001.fastq.gz,forward
342,/data03/bio/rogachev_human/stool/342_S29_R2_001.fastq.gz,reverse
342-1,/data03/bio/rogachev_human/stool/342_S35_R1_001.fastq.gz,forward
342-1,/data03/bio/rogachev_human/stool/342_S35_R2_001.fastq.gz,reverse
343,/data03/bio/rogachev_human/stool/343_S30_R1_001.fastq.gz,forward
343,/data03/bio/rogachev_human/stool/343_S30_R2_001.fastq.gz,reverse
344,/data03/bio/rogachev_human/stool/344_S31_R1_001.fastq.gz,forward
344,/data03/bio/rogachev_human/stool/344_S31_R2_001.fastq.gz,reverse
345,/data03/bio/rogachev_human/stool/345_S32_R1_001.fastq.gz,forward
345,/data03/bio/rogachev_human/stool/345_S32_R2_001.fastq.gz,reverse
346,/data03/bio/rogachev_human/stool/346_S33_R1_001.fastq.gz,forward
346,/data03/bio/rogachev_human/stool/346_S33_R2_001.fastq.gz,reverse
347,/data03/bio/rogachev_human/stool/347_S34_R1_001.fastq.gz,forward
347,/data03/bio/rogachev_human/stool/347_S34_R2_001.fastq.gz,reverse
348,/data03/bio/rogachev_human/stool/348_S35_R1_001.fastq.gz,forward
348,/data03/bio/rogachev_human/stool/348_S35_R2_001.fastq.gz,reverse
35,/data03/bio/rogachev_human/stool/35_S104_R1_001.fastq.gz,forward
35,/data03/bio/rogachev_human/stool/35_S104_R2_001.fastq.gz,reverse
350,/data03/bio/rogachev_human/stool/350_S36_R1_001.fastq.gz,forward
350,/data03/bio/rogachev_human/stool/350_S36_R2_001.fastq.gz,reverse
351,/data03/bio/rogachev_human/stool/351_S36_R1_001.fastq.gz,forward
351,/data03/bio/rogachev_human/stool/351_S36_R2_001.fastq.gz,reverse
351-1,/data03/bio/rogachev_human/stool/351_S57_R1_001.fastq.gz,forward
351-1,/data03/bio/rogachev_human/stool/351_S57_R2_001.fastq.gz,reverse
352,/data03/bio/rogachev_human/stool/352_S37_R1_001.fastq.gz,forward
352,/data03/bio/rogachev_human/stool/352_S37_R2_001.fastq.gz,reverse
353,/data03/bio/rogachev_human/stool/353_S38_R1_001.fastq.gz,forward
353,/data03/bio/rogachev_human/stool/353_S38_R2_001.fastq.gz,reverse
354,/data03/bio/rogachev_human/stool/354_S39_R1_001.fastq.gz,forward
354,/data03/bio/rogachev_human/stool/354_S39_R2_001.fastq.gz,reverse
355,/data03/bio/rogachev_human/stool/355_S40_R1_001.fastq.gz,forward
355,/data03/bio/rogachev_human/stool/355_S40_R2_001.fastq.gz,reverse
356,/data03/bio/rogachev_human/stool/356_S41_R1_001.fastq.gz,forward
356,/data03/bio/rogachev_human/stool/356_S41_R2_001.fastq.gz,reverse
357,/data03/bio/rogachev_human/stool/357_S42_R1_001.fastq.gz,forward
357,/data03/bio/rogachev_human/stool/357_S42_R2_001.fastq.gz,reverse
358,/data03/bio/rogachev_human/stool/358_S43_R1_001.fastq.gz,forward
358,/data03/bio/rogachev_human/stool/358_S43_R2_001.fastq.gz,reverse
359,/data03/bio/rogachev_human/stool/359_S44_R1_001.fastq.gz,forward
359,/data03/bio/rogachev_human/stool/359_S44_R2_001.fastq.gz,reverse
36,/data03/bio/rogachev_human/stool/36_S8_R1_001.fastq.gz,forward
36,/data03/bio/rogachev_human/stool/36_S8_R2_001.fastq.gz,reverse
360,/data03/bio/rogachev_human/stool/360_S45_R1_001.fastq.gz,forward
360,/data03/bio/rogachev_human/stool/360_S45_R2_001.fastq.gz,reverse
361,/data03/bio/rogachev_human/stool/361_S46_R1_001.fastq.gz,forward
361,/data03/bio/rogachev_human/stool/361_S46_R2_001.fastq.gz,reverse
362,/data03/bio/rogachev_human/stool/362_S47_R1_001.fastq.gz,forward
362,/data03/bio/rogachev_human/stool/362_S47_R2_001.fastq.gz,reverse
364,/data03/bio/rogachev_human/stool/364_S48_R1_001.fastq.gz,forward
364,/data03/bio/rogachev_human/stool/364_S48_R2_001.fastq.gz,reverse
365,/data03/bio/rogachev_human/stool/365_S49_R1_001.fastq.gz,forward
365,/data03/bio/rogachev_human/stool/365_S49_R2_001.fastq.gz,reverse
366,/data03/bio/rogachev_human/stool/366_S50_R1_001.fastq.gz,forward
366,/data03/bio/rogachev_human/stool/366_S50_R2_001.fastq.gz,reverse
367,/data03/bio/rogachev_human/stool/367_S51_R1_001.fastq.gz,forward
367,/data03/bio/rogachev_human/stool/367_S51_R2_001.fastq.gz,reverse
369,/data03/bio/rogachev_human/stool/369_S52_R1_001.fastq.gz,forward
369,/data03/bio/rogachev_human/stool/369_S52_R2_001.fastq.gz,reverse
37,/data03/bio/rogachev_human/stool/37_S9_R1_001.fastq.gz,forward
37,/data03/bio/rogachev_human/stool/37_S9_R2_001.fastq.gz,reverse
370,/data03/bio/rogachev_human/stool/370_S53_R1_001.fastq.gz,forward
370,/data03/bio/rogachev_human/stool/370_S53_R2_001.fastq.gz,reverse
371,/data03/bio/rogachev_human/stool/371_S54_R1_001.fastq.gz,forward
371,/data03/bio/rogachev_human/stool/371_S54_R2_001.fastq.gz,reverse
372,/data03/bio/rogachev_human/stool/372_S121_R1_001.fastq.gz,forward
372,/data03/bio/rogachev_human/stool/372_S121_R2_001.fastq.gz,reverse
373,/data03/bio/rogachev_human/stool/373_S55_R1_001.fastq.gz,forward
373,/data03/bio/rogachev_human/stool/373_S55_R2_001.fastq.gz,reverse
374,/data03/bio/rogachev_human/stool/374_S56_R1_001.fastq.gz,forward
374,/data03/bio/rogachev_human/stool/374_S56_R2_001.fastq.gz,reverse
375,/data03/bio/rogachev_human/stool/375_S57_R1_001.fastq.gz,forward
375,/data03/bio/rogachev_human/stool/375_S57_R2_001.fastq.gz,reverse
377,/data03/bio/rogachev_human/stool/377_S58_R1_001.fastq.gz,forward
377,/data03/bio/rogachev_human/stool/377_S58_R2_001.fastq.gz,reverse
378,/data03/bio/rogachev_human/stool/378_S59_R1_001.fastq.gz,forward
378,/data03/bio/rogachev_human/stool/378_S59_R2_001.fastq.gz,reverse
379,/data03/bio/rogachev_human/stool/379_S122_R1_001.fastq.gz,forward
379,/data03/bio/rogachev_human/stool/379_S122_R2_001.fastq.gz,reverse
38,/data03/bio/rogachev_human/stool/38_S105_R1_001.fastq.gz,forward
38,/data03/bio/rogachev_human/stool/38_S105_R2_001.fastq.gz,reverse
380,/data03/bio/rogachev_human/stool/380_S60_R1_001.fastq.gz,forward
380,/data03/bio/rogachev_human/stool/380_S60_R2_001.fastq.gz,reverse
381,/data03/bio/rogachev_human/stool/381_S61_R1_001.fastq.gz,forward
381,/data03/bio/rogachev_human/stool/381_S61_R2_001.fastq.gz,reverse
384,/data03/bio/rogachev_human/stool/384_S62_R1_001.fastq.gz,forward
384,/data03/bio/rogachev_human/stool/384_S62_R2_001.fastq.gz,reverse
385,/data03/bio/rogachev_human/stool/385_S63_R1_001.fastq.gz,forward
385,/data03/bio/rogachev_human/stool/385_S63_R2_001.fastq.gz,reverse
386,/data03/bio/rogachev_human/stool/386_S64_R1_001.fastq.gz,forward
386,/data03/bio/rogachev_human/stool/386_S64_R2_001.fastq.gz,reverse
387,/data03/bio/rogachev_human/stool/387_S123_R1_001.fastq.gz,forward
387,/data03/bio/rogachev_human/stool/387_S123_R2_001.fastq.gz,reverse
389,/data03/bio/rogachev_human/stool/389_S65_R1_001.fastq.gz,forward
389,/data03/bio/rogachev_human/stool/389_S65_R2_001.fastq.gz,reverse
39,/data03/bio/rogachev_human/stool/39_S10_R1_001.fastq.gz,forward
39,/data03/bio/rogachev_human/stool/39_S10_R2_001.fastq.gz,reverse
391,/data03/bio/rogachev_human/stool/391_S124_R1_001.fastq.gz,forward
391,/data03/bio/rogachev_human/stool/391_S124_R2_001.fastq.gz,reverse
393,/data03/bio/rogachev_human/stool/393_S125_R1_001.fastq.gz,forward
393,/data03/bio/rogachev_human/stool/393_S125_R2_001.fastq.gz,reverse
394,/data03/bio/rogachev_human/stool/394_S66_R1_001.fastq.gz,forward
394,/data03/bio/rogachev_human/stool/394_S66_R2_001.fastq.gz,reverse
396,/data03/bio/rogachev_human/stool/396_S126_R1_001.fastq.gz,forward
396,/data03/bio/rogachev_human/stool/396_S126_R2_001.fastq.gz,reverse
397,/data03/bio/rogachev_human/stool/397_S127_R1_001.fastq.gz,forward
397,/data03/bio/rogachev_human/stool/397_S127_R2_001.fastq.gz,reverse
398,/data03/bio/rogachev_human/stool/398_S128_R1_001.fastq.gz,forward
398,/data03/bio/rogachev_human/stool/398_S128_R2_001.fastq.gz,reverse
399,/data03/bio/rogachev_human/stool/399_S129_R1_001.fastq.gz,forward
399,/data03/bio/rogachev_human/stool/399_S129_R2_001.fastq.gz,reverse
4,/data03/bio/rogachev_human/stool/4_S86_R1_001.fastq.gz,forward
4,/data03/bio/rogachev_human/stool/4_S86_R2_001.fastq.gz,reverse
40,/data03/bio/rogachev_human/stool/40_S11_R1_001.fastq.gz,forward
40,/data03/bio/rogachev_human/stool/40_S11_R2_001.fastq.gz,reverse
400,/data03/bio/rogachev_human/stool/400_S69_R1_001.fastq.gz,forward
400,/data03/bio/rogachev_human/stool/400_S69_R2_001.fastq.gz,reverse
401,/data03/bio/rogachev_human/stool/401_S70_R1_001.fastq.gz,forward
401,/data03/bio/rogachev_human/stool/401_S70_R2_001.fastq.gz,reverse
402,/data03/bio/rogachev_human/stool/402_S71_R1_001.fastq.gz,forward
402,/data03/bio/rogachev_human/stool/402_S71_R2_001.fastq.gz,reverse
404,/data03/bio/rogachev_human/stool/404_S72_R1_001.fastq.gz,forward
404,/data03/bio/rogachev_human/stool/404_S72_R2_001.fastq.gz,reverse
406,/data03/bio/rogachev_human/stool/406_S73_R1_001.fastq.gz,forward
406,/data03/bio/rogachev_human/stool/406_S73_R2_001.fastq.gz,reverse
407,/data03/bio/rogachev_human/stool/407_S74_R1_001.fastq.gz,forward
407,/data03/bio/rogachev_human/stool/407_S74_R2_001.fastq.gz,reverse
408,/data03/bio/rogachev_human/stool/408_S75_R1_001.fastq.gz,forward
408,/data03/bio/rogachev_human/stool/408_S75_R2_001.fastq.gz,reverse
409,/data03/bio/rogachev_human/stool/409_S76_R1_001.fastq.gz,forward
409,/data03/bio/rogachev_human/stool/409_S76_R2_001.fastq.gz,reverse
410,/data03/bio/rogachev_human/stool/410_S77_R1_001.fastq.gz,forward
410,/data03/bio/rogachev_human/stool/410_S77_R2_001.fastq.gz,reverse
411,/data03/bio/rogachev_human/stool/411_S78_R1_001.fastq.gz,forward
411,/data03/bio/rogachev_human/stool/411_S78_R2_001.fastq.gz,reverse
412,/data03/bio/rogachev_human/stool/412_S79_R1_001.fastq.gz,forward
412,/data03/bio/rogachev_human/stool/412_S79_R2_001.fastq.gz,reverse
413,/data03/bio/rogachev_human/stool/413_S80_R1_001.fastq.gz,forward
413,/data03/bio/rogachev_human/stool/413_S80_R2_001.fastq.gz,reverse
414,/data03/bio/rogachev_human/stool/414_S81_R1_001.fastq.gz,forward
414,/data03/bio/rogachev_human/stool/414_S81_R2_001.fastq.gz,reverse
415,/data03/bio/rogachev_human/stool/415_S82_R1_001.fastq.gz,forward
415,/data03/bio/rogachev_human/stool/415_S82_R2_001.fastq.gz,reverse
416,/data03/bio/rogachev_human/stool/416_S83_R1_001.fastq.gz,forward
416,/data03/bio/rogachev_human/stool/416_S83_R2_001.fastq.gz,reverse
417,/data03/bio/rogachev_human/stool/417_S84_R1_001.fastq.gz,forward
417,/data03/bio/rogachev_human/stool/417_S84_R2_001.fastq.gz,reverse
419,/data03/bio/rogachev_human/stool/419_S85_R1_001.fastq.gz,forward
419,/data03/bio/rogachev_human/stool/419_S85_R2_001.fastq.gz,reverse
42,/data03/bio/rogachev_human/stool/42_S106_R1_001.fastq.gz,forward
42,/data03/bio/rogachev_human/stool/42_S106_R2_001.fastq.gz,reverse
420,/data03/bio/rogachev_human/stool/420_S86_R1_001.fastq.gz,forward
420,/data03/bio/rogachev_human/stool/420_S86_R2_001.fastq.gz,reverse
421,/data03/bio/rogachev_human/stool/421_S130_R1_001.fastq.gz,forward
421,/data03/bio/rogachev_human/stool/421_S130_R2_001.fastq.gz,reverse
422,/data03/bio/rogachev_human/stool/422_S131_R1_001.fastq.gz,forward
422,/data03/bio/rogachev_human/stool/422_S131_R2_001.fastq.gz,reverse
423,/data03/bio/rogachev_human/stool/423_S132_R1_001.fastq.gz,forward
423,/data03/bio/rogachev_human/stool/423_S132_R2_001.fastq.gz,reverse
424,/data03/bio/rogachev_human/stool/424_S133_R1_001.fastq.gz,forward
424,/data03/bio/rogachev_human/stool/424_S133_R2_001.fastq.gz,reverse
425,/data03/bio/rogachev_human/stool/425_S134_R1_001.fastq.gz,forward
425,/data03/bio/rogachev_human/stool/425_S134_R2_001.fastq.gz,reverse
426,/data03/bio/rogachev_human/stool/426_S135_R1_001.fastq.gz,forward
426,/data03/bio/rogachev_human/stool/426_S135_R2_001.fastq.gz,reverse
427,/data03/bio/rogachev_human/stool/427_S136_R1_001.fastq.gz,forward
427,/data03/bio/rogachev_human/stool/427_S136_R2_001.fastq.gz,reverse
428,/data03/bio/rogachev_human/stool/428_S137_R1_001.fastq.gz,forward
428,/data03/bio/rogachev_human/stool/428_S137_R2_001.fastq.gz,reverse
429,/data03/bio/rogachev_human/stool/429_S138_R1_001.fastq.gz,forward
429,/data03/bio/rogachev_human/stool/429_S138_R2_001.fastq.gz,reverse
43,/data03/bio/rogachev_human/stool/43_S12_R1_001.fastq.gz,forward
43,/data03/bio/rogachev_human/stool/43_S12_R2_001.fastq.gz,reverse
430,/data03/bio/rogachev_human/stool/430_S139_R1_001.fastq.gz,forward
430,/data03/bio/rogachev_human/stool/430_S139_R2_001.fastq.gz,reverse
431,/data03/bio/rogachev_human/stool/431_S140_R1_001.fastq.gz,forward
431,/data03/bio/rogachev_human/stool/431_S140_R2_001.fastq.gz,reverse
432,/data03/bio/rogachev_human/stool/432_S141_R1_001.fastq.gz,forward
432,/data03/bio/rogachev_human/stool/432_S141_R2_001.fastq.gz,reverse
434,/data03/bio/rogachev_human/stool/434_S142_R1_001.fastq.gz,forward
434,/data03/bio/rogachev_human/stool/434_S142_R2_001.fastq.gz,reverse
435,/data03/bio/rogachev_human/stool/435_S143_R1_001.fastq.gz,forward
435,/data03/bio/rogachev_human/stool/435_S143_R2_001.fastq.gz,reverse
436,/data03/bio/rogachev_human/stool/436_S144_R1_001.fastq.gz,forward
436,/data03/bio/rogachev_human/stool/436_S144_R2_001.fastq.gz,reverse
437,/data03/bio/rogachev_human/stool/437_S145_R1_001.fastq.gz,forward
437,/data03/bio/rogachev_human/stool/437_S145_R2_001.fastq.gz,reverse
439,/data03/bio/rogachev_human/stool/439_S146_R1_001.fastq.gz,forward
439,/data03/bio/rogachev_human/stool/439_S146_R2_001.fastq.gz,reverse
44,/data03/bio/rogachev_human/stool/44_S13_R1_001.fastq.gz,forward
44,/data03/bio/rogachev_human/stool/44_S13_R2_001.fastq.gz,reverse
440,/data03/bio/rogachev_human/stool/440_S147_R1_001.fastq.gz,forward
440,/data03/bio/rogachev_human/stool/440_S147_R2_001.fastq.gz,reverse
441,/data03/bio/rogachev_human/stool/441_S148_R1_001.fastq.gz,forward
441,/data03/bio/rogachev_human/stool/441_S148_R2_001.fastq.gz,reverse
442,/data03/bio/rogachev_human/stool/442_S149_R1_001.fastq.gz,forward
442,/data03/bio/rogachev_human/stool/442_S149_R2_001.fastq.gz,reverse
443,/data03/bio/rogachev_human/stool/443_S150_R1_001.fastq.gz,forward
443,/data03/bio/rogachev_human/stool/443_S150_R2_001.fastq.gz,reverse
444,/data03/bio/rogachev_human/stool/444_S151_R1_001.fastq.gz,forward
444,/data03/bio/rogachev_human/stool/444_S151_R2_001.fastq.gz,reverse
445,/data03/bio/rogachev_human/stool/445_S152_R1_001.fastq.gz,forward
445,/data03/bio/rogachev_human/stool/445_S152_R2_001.fastq.gz,reverse
446,/data03/bio/rogachev_human/stool/446_S96_R1_001.fastq.gz,forward
446,/data03/bio/rogachev_human/stool/446_S96_R2_001.fastq.gz,reverse
447,/data03/bio/rogachev_human/stool/447_S97_R1_001.fastq.gz,forward
447,/data03/bio/rogachev_human/stool/447_S97_R2_001.fastq.gz,reverse
448,/data03/bio/rogachev_human/stool/448_S98_R1_001.fastq.gz,forward
448,/data03/bio/rogachev_human/stool/448_S98_R2_001.fastq.gz,reverse
449,/data03/bio/rogachev_human/stool/449_S99_R1_001.fastq.gz,forward
449,/data03/bio/rogachev_human/stool/449_S99_R2_001.fastq.gz,reverse
45,/data03/bio/rogachev_human/stool/45_S14_R1_001.fastq.gz,forward
45,/data03/bio/rogachev_human/stool/45_S14_R2_001.fastq.gz,reverse
450,/data03/bio/rogachev_human/stool/450_S100_R1_001.fastq.gz,forward
450,/data03/bio/rogachev_human/stool/450_S100_R2_001.fastq.gz,reverse
452,/data03/bio/rogachev_human/stool/452_S67_R1_001.fastq.gz,forward
452,/data03/bio/rogachev_human/stool/452_S67_R2_001.fastq.gz,reverse
453,/data03/bio/rogachev_human/stool/453_S101_R1_001.fastq.gz,forward
453,/data03/bio/rogachev_human/stool/453_S101_R2_001.fastq.gz,reverse
454,/data03/bio/rogachev_human/stool/454_S102_R1_001.fastq.gz,forward
454,/data03/bio/rogachev_human/stool/454_S102_R2_001.fastq.gz,reverse
457,/data03/bio/rogachev_human/stool/457_S103_R1_001.fastq.gz,forward
457,/data03/bio/rogachev_human/stool/457_S103_R2_001.fastq.gz,reverse
458,/data03/bio/rogachev_human/stool/458_S104_R1_001.fastq.gz,forward
458,/data03/bio/rogachev_human/stool/458_S104_R2_001.fastq.gz,reverse
459,/data03/bio/rogachev_human/stool/459_S105_R1_001.fastq.gz,forward
459,/data03/bio/rogachev_human/stool/459_S105_R2_001.fastq.gz,reverse
46,/data03/bio/rogachev_human/stool/46_S15_R1_001.fastq.gz,forward
46,/data03/bio/rogachev_human/stool/46_S15_R2_001.fastq.gz,reverse
461,/data03/bio/rogachev_human/stool/461_S106_R1_001.fastq.gz,forward
461,/data03/bio/rogachev_human/stool/461_S106_R2_001.fastq.gz,reverse
462,/data03/bio/rogachev_human/stool/462_S68_R1_001.fastq.gz,forward
462,/data03/bio/rogachev_human/stool/462_S68_R2_001.fastq.gz,reverse
463,/data03/bio/rogachev_human/stool/463_S107_R1_001.fastq.gz,forward
463,/data03/bio/rogachev_human/stool/463_S107_R2_001.fastq.gz,reverse
464,/data03/bio/rogachev_human/stool/464_S69_R1_001.fastq.gz,forward
464,/data03/bio/rogachev_human/stool/464_S69_R2_001.fastq.gz,reverse
465,/data03/bio/rogachev_human/stool/465x_S70_R1_001.fastq.gz,forward
465,/data03/bio/rogachev_human/stool/465x_S70_R2_001.fastq.gz,reverse
467,/data03/bio/rogachev_human/stool/467_S108_R1_001.fastq.gz,forward
467,/data03/bio/rogachev_human/stool/467_S108_R2_001.fastq.gz,reverse
469,/data03/bio/rogachev_human/stool/469_S109_R1_001.fastq.gz,forward
469,/data03/bio/rogachev_human/stool/469_S109_R2_001.fastq.gz,reverse
47,/data03/bio/rogachev_human/stool/47_S16_R1_001.fastq.gz,forward
47,/data03/bio/rogachev_human/stool/47_S16_R2_001.fastq.gz,reverse
470,/data03/bio/rogachev_human/stool/470_S37_R1_001.fastq.gz,forward
470,/data03/bio/rogachev_human/stool/470_S37_R2_001.fastq.gz,reverse
470-1,/data03/bio/rogachev_human/stool/470_S58_R1_001.fastq.gz,forward
470-1,/data03/bio/rogachev_human/stool/470_S58_R2_001.fastq.gz,reverse
471,/data03/bio/rogachev_human/stool/471_S38_R1_001.fastq.gz,forward
471,/data03/bio/rogachev_human/stool/471_S38_R2_001.fastq.gz,reverse
471-1,/data03/bio/rogachev_human/stool/471_S59_R1_001.fastq.gz,forward
471-1,/data03/bio/rogachev_human/stool/471_S59_R2_001.fastq.gz,reverse
472,/data03/bio/rogachev_human/stool/472_S110_R1_001.fastq.gz,forward
472,/data03/bio/rogachev_human/stool/472_S110_R2_001.fastq.gz,reverse
473,/data03/bio/rogachev_human/stool/473_S111_R1_001.fastq.gz,forward
473,/data03/bio/rogachev_human/stool/473_S111_R2_001.fastq.gz,reverse
474,/data03/bio/rogachev_human/stool/474_S112_R1_001.fastq.gz,forward
474,/data03/bio/rogachev_human/stool/474_S112_R2_001.fastq.gz,reverse
475,/data03/bio/rogachev_human/stool/475_S113_R1_001.fastq.gz,forward
475,/data03/bio/rogachev_human/stool/475_S113_R2_001.fastq.gz,reverse
476,/data03/bio/rogachev_human/stool/476_S114_R1_001.fastq.gz,forward
476,/data03/bio/rogachev_human/stool/476_S114_R2_001.fastq.gz,reverse
478,/data03/bio/rogachev_human/stool/478_S153_R1_001.fastq.gz,forward
478,/data03/bio/rogachev_human/stool/478_S153_R2_001.fastq.gz,reverse
48,/data03/bio/rogachev_human/stool/48_S101_R1_001.fastq.gz,forward
48,/data03/bio/rogachev_human/stool/48_S101_R2_001.fastq.gz,reverse
480,/data03/bio/rogachev_human/stool/480_S123_R1_001.fastq.gz,forward
480,/data03/bio/rogachev_human/stool/480_S123_R2_001.fastq.gz,reverse
481,/data03/bio/rogachev_human/stool/481_S115_R1_001.fastq.gz,forward
481,/data03/bio/rogachev_human/stool/481_S115_R2_001.fastq.gz,reverse
482,/data03/bio/rogachev_human/stool/482_S116_R1_001.fastq.gz,forward
482,/data03/bio/rogachev_human/stool/482_S116_R2_001.fastq.gz,reverse
483,/data03/bio/rogachev_human/stool/483_S117_R1_001.fastq.gz,forward
483,/data03/bio/rogachev_human/stool/483_S117_R2_001.fastq.gz,reverse
484,/data03/bio/rogachev_human/stool/484_S118_R1_001.fastq.gz,forward
484,/data03/bio/rogachev_human/stool/484_S118_R2_001.fastq.gz,reverse
485,/data03/bio/rogachev_human/stool/485_S119_R1_001.fastq.gz,forward
485,/data03/bio/rogachev_human/stool/485_S119_R2_001.fastq.gz,reverse
486,/data03/bio/rogachev_human/stool/486_S120_R1_001.fastq.gz,forward
486,/data03/bio/rogachev_human/stool/486_S120_R2_001.fastq.gz,reverse
487,/data03/bio/rogachev_human/stool/487_S121_R1_001.fastq.gz,forward
487,/data03/bio/rogachev_human/stool/487_S121_R2_001.fastq.gz,reverse
488,/data03/bio/rogachev_human/stool/488_S122_R1_001.fastq.gz,forward
488,/data03/bio/rogachev_human/stool/488_S122_R2_001.fastq.gz,reverse
489,/data03/bio/rogachev_human/stool/489_S124_R1_001.fastq.gz,forward
489,/data03/bio/rogachev_human/stool/489_S124_R2_001.fastq.gz,reverse
49,/data03/bio/rogachev_human/stool/49_S107_R1_001.fastq.gz,forward
49,/data03/bio/rogachev_human/stool/49_S107_R2_001.fastq.gz,reverse
490,/data03/bio/rogachev_human/stool/490_S125_R1_001.fastq.gz,forward
490,/data03/bio/rogachev_human/stool/490_S125_R2_001.fastq.gz,reverse
493,/data03/bio/rogachev_human/stool/493_S71_R1_001.fastq.gz,forward
493,/data03/bio/rogachev_human/stool/493_S71_R2_001.fastq.gz,reverse
494,/data03/bio/rogachev_human/stool/494_S126_R1_001.fastq.gz,forward
494,/data03/bio/rogachev_human/stool/494_S126_R2_001.fastq.gz,reverse
496,/data03/bio/rogachev_human/stool/496_S127_R1_001.fastq.gz,forward
496,/data03/bio/rogachev_human/stool/496_S127_R2_001.fastq.gz,reverse
497,/data03/bio/rogachev_human/stool/497_S128_R1_001.fastq.gz,forward
497,/data03/bio/rogachev_human/stool/497_S128_R2_001.fastq.gz,reverse
499,/data03/bio/rogachev_human/stool/499_S129_R1_001.fastq.gz,forward
499,/data03/bio/rogachev_human/stool/499_S129_R2_001.fastq.gz,reverse
5,/data03/bio/rogachev_human/stool/5_S87_R1_001.fastq.gz,forward
5,/data03/bio/rogachev_human/stool/5_S87_R2_001.fastq.gz,reverse
500,/data03/bio/rogachev_human/stool/500_S130_R1_001.fastq.gz,forward
500,/data03/bio/rogachev_human/stool/500_S130_R2_001.fastq.gz,reverse
52,/data03/bio/rogachev_human/stool/52_S108_R1_001.fastq.gz,forward
52,/data03/bio/rogachev_human/stool/52_S108_R2_001.fastq.gz,reverse
54,/data03/bio/rogachev_human/stool/54_S109_R1_001.fastq.gz,forward
54,/data03/bio/rogachev_human/stool/54_S109_R2_001.fastq.gz,reverse
55,/data03/bio/rogachev_human/stool/55_S17_R1_001.fastq.gz,forward
55,/data03/bio/rogachev_human/stool/55_S17_R2_001.fastq.gz,reverse
56,/data03/bio/rogachev_human/stool/56_S110_R1_001.fastq.gz,forward
56,/data03/bio/rogachev_human/stool/56_S110_R2_001.fastq.gz,reverse
57,/data03/bio/rogachev_human/stool/57_S111_R1_001.fastq.gz,forward
57,/data03/bio/rogachev_human/stool/57_S111_R2_001.fastq.gz,reverse
58,/data03/bio/rogachev_human/stool/58_S112_R1_001.fastq.gz,forward
58,/data03/bio/rogachev_human/stool/58_S112_R2_001.fastq.gz,reverse
59,/data03/bio/rogachev_human/stool/59_S113_R1_001.fastq.gz,forward
59,/data03/bio/rogachev_human/stool/59_S113_R2_001.fastq.gz,reverse
